기준_년분기_코드,상권_코드_명,임대료,임대료_전년동분기_상승률(%),일반_점포_수,총_점포_수(유사업종),개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,개업률_재계산(%),폐업률_재계산(%),점포교체율(%),프랜차이즈비율(%),폐업률_전년동분기_변화(%p),점포교체율_전년동분기_변화(%p),프랜차이즈비율_전년동분기_변화(%p),예상_원본상권_수,관측된_원본상권_수,매칭_원본상권명,매칭_주의
기준_년분기_코드	상권_코드_명	임대료	임대료_전년동분기_상승률(%)	일반_점포_수	총_점포_수(유사업종)	개업_점포_수	폐업_점포_수	프랜차이즈_점포_수	개업률_재계산(%)	폐업률_재계산(%)	점포교체율(%)	프랜차이즈비율(%)	폐업률_전년동분기_변화(%p)	점포교체율_전년동분기_변화(%p)	프랜차이즈비율_전년동분기_변화(%p)	예상_원본상권_수	관측된_원본상권_수	매칭_원본상권명	매칭_주의
20251	왕십리	43.5		1115	1275	27	45	160	2.1176	3.5294	5.6471	12.5490	0.1536	-1.9298	-0.5793	4	4	왕십리역(왕십리)[발달상권] | 왕십리역 9번[골목상권] | 상왕십리역 3번[골목상권] | 상왕십리역 6번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20252	왕십리	43.7		1105	1265	21	33	160	1.6601	2.6087	4.2688	12.6482	-0.3127	-1.7237	-0.4604	4	4	왕십리역(왕십리)[발달상권] | 왕십리역 9번[골목상권] | 상왕십리역 3번[골목상권] | 상왕십리역 6번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20253	왕십리	43.7	0.9238	1106	1264	34	31	158	2.6899	2.4525	5.1424	12.5000	-1.3672	-0.5108	-0.1814	4	4	왕십리역(왕십리)[발달상권] | 왕십리역 9번[골목상권] | 상왕십리역 3번[골목상권] | 상왕십리역 6번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	왕십리	43.8	0.9217	1092	1252	18	29	160	1.4377	2.3163	3.7540	12.7796	-1.0042	-1.8059	0.0382	4	4	왕십리역(왕십리)[발달상권] | 왕십리역 9번[골목상권] | 상왕십리역 3번[골목상권] | 상왕십리역 6번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	왕십리	43.9	0.9195													4	0	왕십리역(왕십리)[발달상권] | 왕십리역 9번[골목상권] | 상왕십리역 3번[골목상권] | 상왕십리역 6번[골목상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	용산역			4660	4908	96	105	248	1.9560	2.1394	4.0954	5.0530				2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	용산역			4645	4892	88	104	247	1.7989	2.1259	3.9248	5.0491				2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	용산역			4647	4898	88	82	251	1.7967	1.6742	3.4708	5.1245				2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	용산역			4690	4946	124	76	256	2.5071	1.5366	4.0437	5.1759				2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	용산역			4711	4968	93	71	257	1.8720	1.4291	3.3011	5.1731	-0.7102	-0.7942	0.1201	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	용산역			4746	5006	99	61	260	1.9776	1.2185	3.1962	5.1938	-0.9074	-0.7286	0.1447	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	용산역			4706	4970	65	101	264	1.3078	2.0322	3.3400	5.3119	0.3580	-0.1308	0.1873	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	용산역			4743	5017	129	82	274	2.5713	1.6344	4.2057	5.4614	0.0978	0.1620	0.2855	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	용산역			4752	5024	94	87	272	1.8710	1.7317	3.6027	5.4140	0.3025	0.3016	0.2409	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	용산역			4749	5020	91	95	271	1.8127	1.8924	3.7052	5.3984	0.6739	0.5090	0.2046	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	용산역			4735	5016	95	99	281	1.8939	1.9737	3.8676	5.6021	-0.0585	0.5276	0.2902	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	용산역			4706	4984	60	92	278	1.2039	1.8459	3.0498	5.5778	0.2115	-1.1559	0.1164	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20241	용산역			4657	4939	74	119	282	1.4983	2.4094	3.9077	5.7097	0.6777	0.3050	0.2956	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20242	용산역			4647	4926	53	66	279	1.0759	1.3398	2.4158	5.6638	-0.5526	-1.2894	0.2654	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20243	용산역	37.2		4593	4870	51	107	277	1.0472	2.1971	3.2444	5.6879	0.2234	-0.6233	0.0858	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20244	용산역	38.1		4580	4853	47	64	273	0.9685	1.3188	2.2872	5.6254	-0.5271	-0.7625	0.0475	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20251	용산역	38.7		4511	4783	37	103	272	0.7736	2.1535	2.9270	5.6868	-0.2559	-0.9806	-0.0229	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20252	용산역	39.1		4476	4747	48	81	271	1.0112	1.7063	2.7175	5.7089	0.3665	0.3018	0.0450	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20253	용산역	39.6	6.4516	4459	4724	69	91	265	1.4606	1.9263	3.3870	5.6097	-0.2708	0.1426	-0.0782	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	용산역	40.1	5.2493	4443	4701	34	59	258	0.7233	1.2551	1.9783	5.4882	-0.0637	-0.3089	-0.1372	2	2	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	용산역	40.0	3.3592													2	0	신용산역(용산역)[발달상권] | 용산전자상가(용산역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	이태원			1546	1633	29	46	87	1.7759	2.8169	4.5928	5.3276				1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	이태원			1551	1637	54	50	86	3.2987	3.0544	6.3531	5.2535				1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	이태원			1545	1627	42	52	82	2.5814	3.1961	5.7775	5.0400				1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	이태원			1559	1641	71	57	82	4.3266	3.4735	7.8001	4.9970				1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	이태원			1593	1673	62	30	80	3.7059	1.7932	5.4991	4.7818	-1.0237	0.9063	-0.5458	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	이태원			1624	1709	69	33	85	4.0374	1.9310	5.9684	4.9737	-1.1234	-0.3847	-0.2798	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	이태원			1643	1726	68	51	83	3.9397	2.9548	6.8946	4.8088	-0.2413	1.1170	-0.2311	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	이태원			1675	1765	78	39	90	4.4193	2.2096	6.6289	5.0992	-1.2639	-1.1712	0.1022	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	이태원			1675	1770	43	38	95	2.4294	2.1469	4.5763	5.3672	0.3537	-0.9228	0.5854	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	이태원			1692	1787	55	38	95	3.0778	2.1265	5.2043	5.3162	0.1955	-0.7641	0.3425	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	이태원			1696	1791	58	54	95	3.2384	3.0151	6.2535	5.3043	0.0603	-0.6411	0.4955	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	이태원			1704	1804	46	33	100	2.5499	1.8293	4.3792	5.5432	-0.3804	-2.2497	0.4441	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20241	이태원			1707	1810	49	43	103	2.7072	2.3757	5.0829	5.6906	0.2288	0.5066	0.3234	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20242	이태원			1710	1813	53	50	103	2.9233	2.7579	5.6812	5.6812	0.6314	0.4769	0.3650	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20243	이태원	66.9		1693	1798	42	57	105	2.3359	3.1702	5.5061	5.8398	0.1551	-0.7474	0.5355	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20244	이태원	66.6		1702	1801	45	41	99	2.4986	2.2765	4.7751	5.4969	0.4472	0.3960	-0.0463	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20251	이태원	66.8		1689	1785	27	43	96	1.5126	2.4090	3.9216	5.3782	0.0333	-1.1613	-0.3125	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20252	이태원	66.9		1680	1773	45	55	93	2.5381	3.1021	5.6402	5.2453	0.3442	-0.0410	-0.4358	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20253	이태원	67.5	0.8969	1677	1770	41	44	93	2.3164	2.4859	4.8023	5.2542	-0.6843	-0.7039	-0.5856	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20254	이태원	68.1	2.2523	1680	1773	40	37	93	2.2561	2.0869	4.3429	5.2453	-0.1897	-0.4322	-0.2516	1	1	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20261	이태원	69.0	3.2934													1	0	이태원 관광특구[관광특구]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20211	잠실/송파			3174	3581	94	83	407	2.6250	2.3178	4.9428	11.3655				4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20212	잠실/송파			3172	3577	87	91	405	2.4322	2.5440	4.9762	11.3223				4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20213	잠실/송파			3156	3559	91	109	403	2.5569	3.0627	5.6196	11.3234				4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20214	잠실/송파			3165	3564	107	102	399	3.0022	2.8620	5.8642	11.1953				4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20221	잠실/송파			3179	3578	78	64	399	2.1800	1.7887	3.9687	11.1515	-0.5291	-0.9741	-0.2141	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20222	잠실/송파			3198	3607	91	62	409	2.5229	1.7189	4.2418	11.3391	-0.8252	-0.7345	0.0167	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20223	잠실/송파			3203	3614	121	114	411	3.3481	3.1544	6.5025	11.3724	0.0917	0.8829	0.0490	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20224	잠실/송파			3203	3616	88	86	413	2.4336	2.3783	4.8119	11.4215	-0.4836	-1.0523	0.2262	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20231	잠실/송파			3220	3632	107	91	412	2.9460	2.5055	5.4515	11.3436	0.7168	1.4828	0.1921	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20232	잠실/송파			3236	3643	114	103	407	3.1293	2.8273	5.9566	11.1721	1.1085	1.7149	-0.1670	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20233	잠실/송파			3239	3649	95	89	410	2.6035	2.4390	5.0425	11.2360	-0.7154	-1.4600	-0.1365	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20234	잠실/송파			3247	3659	95	85	412	2.5963	2.3230	4.9194	11.2599	-0.0553	0.1074	-0.1616	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20241	잠실/송파			3212	3627	85	117	415	2.3435	3.2258	5.5693	11.4420	0.7203	0.1178	0.0984	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20242	잠실/송파			3170	3582	55	100	412	1.5355	2.7917	4.3272	11.5020	-0.0356	-1.6294	0.3298	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20243	잠실/송파	36.4		3143	3553	67	96	410	1.8857	2.7019	4.5877	11.5395	0.2629	-0.4548	0.3036	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
20244	잠실/송파	36.4		3111	3527	50	76	416	1.4176	2.1548	3.5724	11.7947	-0.1682	-1.3469	0.5348	4	4	잠실역[발달상권] | 잠실나루역[골목상권] | 송파나루역[발달상권] | 송파사거리(송파역)[발달상권]	명칭 기반 대표상권 매칭이며 임대료 통계의 공간 경계와 정확히 같지 않을 수 있음
